Brand,Name,Status,Guarantee,Color,Capacity,Origin,Location,Price
xiaomi,dong khac,moi,con bao hanh,vang,256.0,trung quoc,ben tre,4850000
apple,iphone 13 pro max,moi,4-6 thang,vang,128.0,viet nam,ba ria - vung tau,13850000
apple,iphone 14 pro max,da su dung chua sua chua,4-6 thang,tim,128.0,viet nam,tp ho chi minh,18800000
apple,iphone se,da su dung chua sua chua,4-6 thang,trang,64.0,dang cap nhat,tp ho chi minh,3290000
pocophone,dong khac,da su dung chua sua chua,het bao hanh,den,64.0,viet nam,tp ho chi minh,1050000
apple,iphone 7 plus,da su dung chua sua chua,bao hanh hang,den,128.0,dang cap nhat,ha noi,1500000
apple,iphone 14 pro max,da su dung chua sua chua,het bao hanh,tim,128.0,viet nam,tp ho chi minh,17500000
samsung,galaxy z flip4,da su dung chua sua chua,het bao hanh,xanh duong,128.0,viet nam,tp ho chi minh,5999000
samsung,galaxy z flip4,da su dung chua sua chua,het bao hanh,xanh duong,128.0,viet nam,tp ho chi minh,5999000
xiaomi,redmi note 13 pro,moi,3 thang,bac,128.0,viet nam,can tho,5200000
apple,iphone 5s,da su dung chua sua chua,bao hanh hang,vang hong,16.0,dang cap nhat,soc trang,399000
apple,iphone 12 pro,da su dung chua sua chua,het bao hanh,vang,128.0,viet nam,ha noi,7300000
oppo,a3,da su dung chua sua chua,het bao hanh,xam,128.0,nuoc khac,tp ho chi minh,900000
apple,iphone 15 plus,da su dung chua sua chua,3 thang,den,128.0,my,can tho,16990000
samsung,galaxy z flip4,da su dung chua sua chua,con bao hanh,den,512.0,dang cap nhat,tp ho chi minh,5800000
samsung,galaxy z flip3,da su dung chua sua chua,con bao hanh,tim,256.0,dang cap nhat,tp ho chi minh,4500000
samsung,galaxy note 10 plus,da su dung chua sua chua,con bao hanh,mau khac,256.0,dang cap nhat,tp ho chi minh,5700000
apple,iphone xs max,da su dung chua sua chua,het bao hanh,vang,256.0,dang cap nhat,tp ho chi minh,6300000
samsung,galaxy note 20 ultra,moi,con bao hanh,mau khac,128.0,my,can tho,7890000
apple,iphone 14 pro max,da su dung chua sua chua,4-6 thang,tim,256.0,viet nam,tp ho chi minh,19500000
apple,iphone 15 pro max,da su dung chua sua chua,3 thang,xanh duong,256.0,viet nam,tp ho chi minh,24400000
apple,iphone 11 pro max,da su dung chua sua chua,het bao hanh,xanh duong,64.0,my,tp ho chi minh,6888888
sony,xperia 1,da su dung chua sua chua,4-6 thang,trang,128.0,nhat ban,tp ho chi minh,4490000
oppo,reno,da su dung chua sua chua,3 thang,bac,256.0,viet nam,can tho,6990000
oppo,reno,da su dung chua sua chua,3 thang,bac,256.0,viet nam,can tho,6990000
apple,iphone xs,da su dung chua sua chua,het bao hanh,vang,64.0,my,can tho,3480000
samsung,galaxy s21 fe,da su dung chua sua chua,het bao hanh,mau khac,128.0,viet nam,tp ho chi minh,4900000
realme,5i,da su dung chua sua chua,2 thang,xanh duong,64.0,viet nam,da nang,1390000
xiaomi,redmi a3,da su dung chua sua chua,>12 thang,den,64.0,viet nam,tay ninh,1800000
apple,iphone 12 pro,da su dung chua sua chua,con bao hanh,hong,128.0,dang cap nhat,da nang,7990000
nokia pho thong,8110,da su dung chua sua chua,bao hanh hang,den,8.0,viet nam,vinh long,1000000
huawei,dong khac,da su dung chua sua chua,het bao hanh,den,512.0,trung quoc,tp ho chi minh,11999000
xiaomi,redmi 13c,da su dung chua sua chua,7-12 thang,xam,128.0,viet nam,tien giang,2400000
apple,iphone 11 pro max,da su dung chua sua chua,7-12 thang,xanh la,64.0,my,can tho,6490000
apple,iphone 13 pro max,da su dung chua sua chua,con bao hanh,xanh la,256.0,viet nam,tp ho chi minh,16600000
apple,iphone 14 pro max,da su dung chua sua chua,het bao hanh,tim,128.0,viet nam,da nang,18000000
samsung,galaxy a10s,da su dung chua sua chua,het bao hanh,den,32.0,han quoc,soc trang,1000000
samsung,galaxy s22 ultra,da su dung chua sua chua,bao hanh hang,mau khac,512.0,dang cap nhat,ha noi,11500000
apple,iphone 6,da su dung chua sua chua,het bao hanh,bac,16.0,dang cap nhat,tp ho chi minh,500000
apple,iphone 13 pro max,da su dung chua sua chua,con bao hanh,mau khac,256.0,dang cap nhat,tp ho chi minh,11500000
samsung,galaxy note 9,da su dung chua sua chua,1 thang,mau khac,128.0,han quoc,ha noi,3450000
apple,iphone 15 pro max,da su dung chua sua chua,4-6 thang,den,256.0,nuoc khac,tp ho chi minh,24500000
oneplus,dong khac,da su dung chua sua chua,con bao hanh,xanh duong,256.0,nuoc khac,dak lak,5900000
oppo,reno5,da su dung chua sua chua,het bao hanh,mau khac,128.0,viet nam,tp ho chi minh,1400000
oppo,a77,da su dung chua sua chua,1 thang,den,128.0,nuoc khac,long an,2500000
samsung,galaxy note 10 lite,da su dung chua sua chua,het bao hanh,bac,128.0,viet nam,tp ho chi minh,2200000
apple,iphone 14 pro,da su dung chua sua chua,con bao hanh,den,128.0,dang cap nhat,tp ho chi minh,13850000
oppo,a7,da su dung chua sua chua,het bao hanh,xanh duong,32.0,viet nam,tp ho chi minh,800000
xiaomi,redmi note 13,da su dung chua sua chua,bao hanh hang,vang hong,128.0,dang cap nhat,da nang,3790000
xiaomi,13,da su dung chua sua chua,1 thang,xanh la,256.0,viet nam,tp ho chi minh,7200000
sony,xperia 10,da su dung chua sua chua,4-6 thang,xanh la,128.0,nhat ban,tp ho chi minh,3290000
apple,iphone 15 pro max,da su dung chua sua chua,3 thang,bac,256.0,viet nam,tp ho chi minh,22200000
samsung,galaxy s8,da su dung chua sua chua,bao hanh hang,den bong,64.0,dang cap nhat,tp ho chi minh,900000
samsung,galaxy s24 plus,da su dung chua sua chua,bao hanh hang,mau khac,256.0,dang cap nhat,dong nai,15999000
hang khac,dong khac,da su dung chua sua chua,het bao hanh,den,32.0,dang cap nhat,tp ho chi minh,2000000
apple,iphone 15 pro max,da su dung chua sua chua,4-6 thang,bac,256.0,my,tp ho chi minh,23800000
vsmart,star 4,da su dung chua sua chua,het bao hanh,den,32.0,viet nam,tp ho chi minh,550000
apple,iphone 14 pro max,da su dung chua sua chua,7-12 thang,vang,128.0,viet nam,tp ho chi minh,20500000
apple,iphone xr,moi,con bao hanh,mau khac,64.0,nuoc khac,tp ho chi minh,3890000
apple,iphone 14 pro max,da su dung chua sua chua,7-12 thang,tim,256.0,my,ha noi,15900000
apple,iphone xs max,da su dung qua sua chua,7-12 thang,mau khac,64.0,my,can tho,4990000
samsung,galaxy s9,da su dung chua sua chua,1 thang,den,64.0,han quoc,ha noi,2000000
apple,iphone xs max,da su dung chua sua chua,con bao hanh,vang,64.0,dang cap nhat,ha noi,3950000
apple,iphone 14 pro max,da su dung chua sua chua,con bao hanh,mau khac,128.0,dang cap nhat,can tho,16200000
hang khac,dong khac,da su dung chua sua chua,het bao hanh,den,128.0,my,tp ho chi minh,1600000
samsung,galaxy a35,moi,>12 thang,xanh duong,128.0,viet nam,binh dinh,6999000
oppo,a11,da su dung chua sua chua,bao hanh hang,xanh duong,128.0,dang cap nhat,ha noi,1450000
vsmart,joy 4,da su dung chua sua chua,het bao hanh,den,64.0,viet nam,tp ho chi minh,1100000
samsung,galaxy a23,da su dung chua sua chua,bao hanh hang,trang,128.0,han quoc,ha noi,2500000
samsung,galaxy note 20 ultra,da su dung chua sua chua,4-6 thang,den,128.0,my,tp ho chi minh,7990000
oppo,reno11,da su dung chua sua chua,con bao hanh,xanh duong,256.0,viet nam,tien giang,5800000
huawei,p30 lite,da su dung chua sua chua,bao hanh hang,xanh duong,64.0,dang cap nhat,tp ho chi minh,2150000
samsung,galaxy s23 plus,da su dung chua sua chua,het bao hanh,den,256.0,viet nam,tp ho chi minh,11500000
huawei,p30 lite,da su dung chua sua chua,bao hanh hang,xanh duong,64.0,dang cap nhat,tp ho chi minh,2150000
samsung,galaxy s23 plus,da su dung chua sua chua,het bao hanh,den,256.0,viet nam,tp ho chi minh,11500000
apple,iphone 7,da su dung chua sua chua,het bao hanh,vang hong,128.0,dang cap nhat,tp ho chi minh,1750000
apple,iphone 8 plus,da su dung chua sua chua,3 thang,vang hong,64.0,my,da nang,2990000
oppo,f9,moi,con bao hanh,den,256.0,trung quoc,tp ho chi minh,1150000
apple,iphone 12 pro max,da su dung chua sua chua,con bao hanh,mau khac,128.0,dang cap nhat,tp ho chi minh,10390000
samsung,galaxy a51,da su dung qua sua chua,het bao hanh,trang,128.0,viet nam,tp ho chi minh,1750000
apple,iphone x,da su dung chua sua chua,3 thang,bac,64.0,my,da nang,3000000
apple,iphone 11 pro max,da su dung chua sua chua,het bao hanh,den,64.0,my,ha noi,4900000
xiaomi,redmi note 13 pro,da su dung chua sua chua,con bao hanh,den,256.0,viet nam,can tho,5500000
samsung,galaxy z fold3,da su dung chua sua chua,1 thang,den,256.0,viet nam,dong nai,2300000
samsung,galaxy s23 ultra,da su dung chua sua chua,7-12 thang,xanh la,256.0,viet nam,binh dinh,16499000
apple,iphone 13,da su dung chua sua chua,4-6 thang,den,128.0,my,tp ho chi minh,7999999
apple,iphone 11 pro max,da su dung chua sua chua,bao hanh hang,vang,256.0,my,tp ho chi minh,5450000
asus,rog phone 6,da su dung chua sua chua,1 thang,den,128.0,nuoc khac,tp ho chi minh,6200000
asus,rog phone 6,da su dung chua sua chua,1 thang,den,128.0,nuoc khac,tp ho chi minh,6200000
apple,iphone 14 pro max,da su dung chua sua chua,2 thang,vang,128.0,my,tp ho chi minh,10500000
sony,xperia 5,da su dung chua sua chua,4-6 thang,den,128.0,nhat ban,tp ho chi minh,3490000
samsung,galaxy s9,da su dung chua sua chua,1 thang,hong,64.0,nhat ban,tp ho chi minh,2500000
samsung,galaxy s21 plus,moi,con bao hanh,den,256.0,viet nam,tp ho chi minh,10000000
apple,iphone 13 pro max,da su dung chua sua chua,bao hanh hang,xanh duong,256.0,viet nam,da nang,13000000
apple,iphone 13 pro max,da su dung chua sua chua,3 thang,mau khac,128.0,my,tp ho chi minh,10330000
oppo,reno11 f,da su dung chua sua chua,>12 thang,xam,256.0,trung quoc,ha noi,6000000
apple,iphone xs,da su dung chua sua chua,3 thang,vang,64.0,my,da nang,3950000
samsung,galaxy j4 plus,da su dung chua sua chua,het bao hanh,vang hong,16.0,viet nam,tp ho chi minh,550000
apple,iphone 12 pro max,da su dung chua sua chua,het bao hanh,vang,256.0,my,da nang,8990000
xiaomi,redmi 13,moi,>12 thang,vang,128.0,viet nam,da nang,3700000
apple,iphone 11,da su dung chua sua chua,4-6 thang,mau khac,64.0,my,tp ho chi minh,3150000
oppo,a55s,moi,con bao hanh,den,256.0,trung quoc,tp ho chi minh,1850000
apple,iphone 7,da su dung chua sua chua,con bao hanh,mau khac,128.0,nuoc khac,tp ho chi minh,1799000
xiaomi,dong khac,da su dung chua sua chua,bao hanh hang,xanh duong,256.0,dang cap nhat,tp ho chi minh,5590000
samsung,galaxy note 10 plus,da su dung chua sua chua,bao hanh hang,mau khac,256.0,viet nam,ha noi,3380000
samsung,galaxy note 10 plus,da su dung chua sua chua,bao hanh hang,mau khac,256.0,viet nam,ha noi,3380000
samsung,galaxy s8,da su dung chua sua chua,1 thang,den,64.0,han quoc,tp ho chi minh,2300000
apple,iphone 15 pro max,da su dung chua sua chua,1 thang,xanh duong,256.0,viet nam,da nang,21500000
honor,dong khac,da su dung chua sua chua,het bao hanh,trang,256.0,trung quoc,binh duong,6400000
samsung,dong khac,da su dung chua sua chua,2 thang,mau khac,128.0,my,can tho,7499000
vivo,iqoo z9 turbo,moi,bao hanh hang,den,256.0,nuoc khac,binh dinh,7599000
samsung,galaxy s23 ultra,moi,>12 thang,den,256.0,viet nam,tp ho chi minh,15300000
apple,iphone 8 plus,da su dung chua sua chua,het bao hanh,do,64.0,my,tp ho chi minh,2500000
google,google pixel,da su dung chua sua chua,4-6 thang,xanh la,128.0,dang cap nhat,tp ho chi minh,3990000
apple,iphone 12 pro,da su dung chua sua chua,3 thang,xanh duong,128.0,my,tp ho chi minh,8990000
google,pixel 7 pro,da su dung chua sua chua,bao hanh hang,den,128.0,dang cap nhat,binh thuan,7000000
apple,iphone x,da su dung chua sua chua,1 thang,trang,64.0,viet nam,tp ho chi minh,2900000
apple,iphone 13 pro max,da su dung chua sua chua,1 thang,xanh duong,128.0,my,tp ho chi minh,13890000
apple,iphone 13,da su dung chua sua chua,con bao hanh,mau khac,128.0,my,da nang,8500000
apple,iphone 13,da su dung chua sua chua,con bao hanh,mau khac,128.0,my,da nang,8500000
apple,iphone 6s,da su dung chua sua chua,con bao hanh,mau khac,64.0,nuoc khac,tp ho chi minh,1090000
apple,iphone 12 pro max,da su dung chua sua chua,con bao hanh,den,128.0,dang cap nhat,tp ho chi minh,7200000
samsung,galaxy z fold3,da su dung chua sua chua,het bao hanh,den,256.0,viet nam,tp ho chi minh,2400000
samsung,galaxy s21 ultra,da su dung chua sua chua,het bao hanh,den bong,256.0,han quoc,can tho,6800000
apple,iphone 15 pro max,da su dung chua sua chua,bao hanh hang,xanh duong,256.0,viet nam,dak lak,22500000
samsung,galaxy note 4,da su dung chua sua chua,het bao hanh,den,32.0,han quoc,tp ho chi minh,450000
apple,iphone 13 pro max,moi,het bao hanh,mau khac,256.0,viet nam,tp ho chi minh,7500000
samsung,galaxy s24 ultra,da su dung chua sua chua,con bao hanh,xanh la,256.0,viet nam,tp ho chi minh,21200000
xiaomi,redmi note 11 pro,da su dung chua sua chua,2 thang,den,128.0,nuoc khac,dak lak,2700000
apple,iphone 6s plus,da su dung chua sua chua,het bao hanh,trang,32.0,my,tp ho chi minh,1500000
apple,iphone 16 pro max,moi,7-12 thang,vang,256.0,viet nam,da nang,33490000
samsung,galaxy note 10,da su dung chua sua chua,het bao hanh,den,256.0,viet nam,tp ho chi minh,4000000
apple,iphone x,da su dung chua sua chua,con bao hanh,mau khac,256.0,dang cap nhat,tp ho chi minh,2999000
samsung,galaxy note 10,da su dung chua sua chua,het bao hanh,do,256.0,dang cap nhat,tp ho chi minh,4590000
samsung,galaxy a71,da su dung chua sua chua,het bao hanh,mau khac,128.0,nuoc khac,tp ho chi minh,1800000
apple,iphone 13 pro max,da su dung chua sua chua,con bao hanh,mau khac,128.0,dang cap nhat,tp ho chi minh,9980000
samsung,galaxy s21 fe,moi,con bao hanh,xanh duong,128.0,my,can tho,4900000
realme,gt neo6 se,da su dung chua sua chua,bao hanh hang,xanh duong,256.0,dang cap nhat,da nang,5300000
apple,iphone 13 pro max,da su dung chua sua chua,con bao hanh,mau khac,256.0,my,da nang,11500000
hang khac,dong khac,moi,het bao hanh,vang,8.0,nuoc khac,soc trang,299000
oppo,find x5 pro,da su dung chua sua chua,het bao hanh,den bong,256.0,nuoc khac,long an,6990000
hang khac,dong khac,da su dung chua sua chua,het bao hanh,den,128.0,viet nam,thua thien hue,2500000
blackberry,key2,da su dung chua sua chua,bao hanh hang,den,64.0,dang cap nhat,tp ho chi minh,5500000
apple,iphone xs,da su dung chua sua chua,het bao hanh,vang,256.0,viet nam,can tho,4300000
apple,iphone xs max,moi,bao hanh hang,den bong,64.0,my,tp ho chi minh,4500000
apple,iphone 14 pro max,da su dung chua sua chua,het bao hanh,tim,128.0,viet nam,hai phong,18500000
oppo,dong khac,da su dung chua sua chua,con bao hanh,den,64.0,dang cap nhat,can tho,2690000
apple,iphone 12 pro max,da su dung chua sua chua,con bao hanh,hong,8.0,dang cap nhat,tp ho chi minh,6990000
apple,iphone xs max,moi,con bao hanh,mau khac,64.0,my,tp ho chi minh,8999000
samsung,galaxy s20 plus,da su dung chua sua chua,bao hanh hang,mau khac,128.0,my,tp ho chi minh,5590000
apple,iphone 6s,da su dung chua sua chua,het bao hanh,vang,32.0,my,dong nai,750000
apple,iphone x,moi,con bao hanh,mau khac,64.0,my,da nang,3600000
apple,iphone 6,da su dung chua sua chua,bao hanh hang,bac,64.0,dang cap nhat,can tho,1100000
apple,iphone 13 pro,moi,het bao hanh,xanh duong,128.0,viet nam,tp ho chi minh,11650000
apple,iphone 15,da su dung chua sua chua,bao hanh hang,den,128.0,dang cap nhat,ha noi,13750000
samsung,galaxy m51,da su dung chua sua chua,3 thang,mau khac,128.0,viet nam,tp ho chi minh,2700000
apple,iphone xs max,da su dung chua sua chua,bao hanh hang,den bong,64.0,my,tp ho chi minh,3800000
apple,iphone xs max,da su dung qua sua chua,het bao hanh,vang,64.0,my,ha noi,2600000
samsung,galaxy s24,da su dung chua sua chua,con bao hanh,vang,256.0,viet nam,tp ho chi minh,12900000
samsung,galaxy z flip3,da su dung chua sua chua,het bao hanh,den,128.0,dang cap nhat,tien giang,2100000
apple,iphone x,da su dung chua sua chua,het bao hanh,trang,64.0,my,tp ho chi minh,1000000
xiaomi,13 lite,moi,het bao hanh,xanh duong,256.0,viet nam,binh thuan,5690000
apple,iphone 12 pro max,da su dung chua sua chua,het bao hanh,vang,512.0,nuoc khac,ha noi,13200000
apple,iphone xs,da su dung chua sua chua,con bao hanh,xam,256.0,dang cap nhat,tp ho chi minh,3290000
nubia,dong khac,da su dung chua sua chua,bao hanh hang,den,256.0,dang cap nhat,tp ho chi minh,14300000
huawei,mate 30 pro,da su dung chua sua chua,bao hanh hang,tim,128.0,dang cap nhat,tp ho chi minh,5500000
apple,iphone 13 mini,da su dung chua sua chua,con bao hanh,mau khac,2048.0,nuoc khac,tp ho chi minh,6888000
apple,iphone 12 mini,da su dung chua sua chua,bao hanh hang,trang,256.0,han quoc,tp ho chi minh,6300000
apple,iphone 12 mini,da su dung chua sua chua,bao hanh hang,mau khac,64.0,dang cap nhat,tp ho chi minh,5490000
xiaomi,redmi k70 pro,da su dung chua sua chua,3 thang,trang,256.0,trung quoc,can tho,8900000
apple,iphone 11 pro max,da su dung chua sua chua,con bao hanh,xanh la,64.0,dang cap nhat,da nang,5990000
apple,iphone 15 plus,da su dung chua sua chua,1 thang,den,256.0,my,tp ho chi minh,15999000
apple,iphone 14 pro,da su dung chua sua chua,1 thang,den,256.0,han quoc,da nang,16300000
apple,iphone 8 plus,da su dung chua sua chua,bao hanh hang,cam,64.0,dang cap nhat,tp ho chi minh,1950000
apple,iphone 15 plus,da su dung chua sua chua,1 thang,den,256.0,my,tp ho chi minh,15999000
apple,iphone 14 pro,da su dung chua sua chua,1 thang,den,256.0,han quoc,da nang,16300000
apple,iphone 8 plus,da su dung chua sua chua,bao hanh hang,cam,64.0,dang cap nhat,tp ho chi minh,1950000
samsung,galaxy note 20,da su dung chua sua chua,1 thang,vang hong,256.0,viet nam,tp ho chi minh,4300000
samsung,galaxy a50,da su dung chua sua chua,bao hanh hang,xanh duong,64.0,dang cap nhat,da nang,1200000
apple,iphone 14 pro max,da su dung chua sua chua,1 thang,tim,128.0,my,da nang,10900000
xiaomi,redmi 9t/k20,da su dung chua sua chua,het bao hanh,xanh duong,128.0,viet nam,ha noi,1500000
huawei,mate 30 pro,da su dung chua sua chua,het bao hanh,hong,256.0,nuoc khac,tp ho chi minh,5300000
oppo,a55s,da su dung chua sua chua,bao hanh hang,xanh duong,256.0,viet nam,tp ho chi minh,1500000
xiaomi,14 pro,da su dung chua sua chua,bao hanh hang,mau khac,1024.0,dang cap nhat,tp ho chi minh,16990000
apple,iphone 13 pro max,da su dung chua sua chua,bao hanh hang,xanh duong,128.0,my,tp ho chi minh,8900000
xiaomi,mi 11,da su dung chua sua chua,bao hanh hang,den bong,256.0,dang cap nhat,tp ho chi minh,2400000
samsung,galaxy s21 plus,da su dung chua sua chua,het bao hanh,tim,128.0,viet nam,dak lak,5800000
honor,dong khac,da su dung chua sua chua,>12 thang,mau khac,256.0,dang cap nhat,soc trang,3400000
apple,iphone 11,moi,bao hanh hang,bac,128.0,viet nam,tp ho chi minh,4000000
samsung,galaxy z fold3,moi,con bao hanh,mau khac,256.0,nuoc khac,tp ho chi minh,9399000
sony,dong khac,da su dung chua sua chua,7-12 thang,mau khac,256.0,nhat ban,tp ho chi minh,5990000
apple,iphone 15,da su dung chua sua chua,con bao hanh,den,128.0,viet nam,can tho,14800000
apple,iphone 13 pro max,da su dung chua sua chua,1 thang,mau khac,128.0,my,da nang,9800000
xiaomi,redmi k30,da su dung chua sua chua,bao hanh hang,tim,128.0,dang cap nhat,lam dong,2500000
apple,iphone 11 pro max,da su dung qua sua chua,het bao hanh,vang,64.0,my,dak lak,5600000
apple,iphone 12 pro max,da su dung chua sua chua,1 thang,mau khac,128.0,my,da nang,8500000
apple,iphone 13 pro,da su dung chua sua chua,het bao hanh,den,128.0,han quoc,ha noi,10990000
realme,dong khac,da su dung chua sua chua,bao hanh hang,trang,256.0,dang cap nhat,tp ho chi minh,5490000
apple,iphone 12 pro max,da su dung chua sua chua,con bao hanh,xanh duong,128.0,nuoc khac,tp ho chi minh,7900000
apple,iphone 12 pro max,da su dung chua sua chua,bao hanh hang,xanh duong,256.0,dang cap nhat,da nang,12500000
apple,iphone 14 pro max,da su dung chua sua chua,>12 thang,vang,128.0,my,binh duong,21900000
xiaomi,redmi note 11,da su dung chua sua chua,4-6 thang,xanh duong,128.0,viet nam,hai phong,2700000
apple,iphone 12 pro,da su dung chua sua chua,1 thang,xanh duong,256.0,my,da nang,9300000
apple,iphone 13,da su dung chua sua chua,bao hanh hang,xanh duong,128.0,dang cap nhat,da nang,9800000
